"trans_date_trans_time","cc_num","merchant","category","amt","first","last","street","city","state","zip","lat","long","city_pop","job","dob","trans_num","unix_time","merch_lat","merch_long","is_fraud"
"2019-05-10 17:44:43",4378993458389626,"""fraud_Kling, Howe and Schneider""","home",21.7,"Travis","Hayes","1561 Chase Grove","Conway","NH",3818,43.9742,-71.1503,3807,"Surgeon","1999-10-25","7b4606f858599ec3ffda445391e412fb",1336671883,43.677197,-70.230347,0
"2019-09-26 12:11:09",503848303379,"fraud_Smith-Stokes","misc_pos",3.39,"Gregory","Wallace","27203 Darrell Landing","Saint James City","FL",33956,26.529,-82.0916,3776,"Sport and exercise psychologist","1976-09-12","2bc36691f6972b04de9f918741aa14b7",1348661469,25.752924,-81.659077,0
"2019-03-15 13:12:44",30491348102802,"fraud_Kutch-Ferry","home",55.5,"Tommy","Dixon","8829 Steele Station","Dresden","KS",67635,39.6094,-100.4112,169,"""Librarian, public""","1953-07-30","c42dafe59339adb4641cb496817aabdd",1331817164,39.203806,-100.682578,0
"2019-02-21 06:31:03",341283058448499,"fraud_Eichmann-Russel","misc_pos",3.62,"Mario","Johns","62130 Miller Square Suite 785","Brinson","GA",39825,30.9788,-84.7373,1461,"""Engineer, broadcasting (operations)""","1935-09-08","864047d10a1e5122988147705a598edd",1329805863,30.017989,-84.67355,0
"2019-07-16 17:52:28",3546674063249004,"""fraud_Reinger, Weissnat and Strosin""","food_dining",14.71,"Jordan","May","1626 Susan Course","Aledo","TX",76008,32.7004,-97.6039,13602,"Optometrist","1984-07-05","e5171b30e25e3649ee572931321fcc4d",1342461148,32.678395,-96.826207,0
"2019-09-09 05:28:09",3560318482131952,"fraud_Pouros-Haag","shopping_pos",5.15,"William","Skinner","524 Wu Spurs Suite 894","Mount Hope","AL",35651,34.4793,-87.4769,1312,"""Librarian, academic""","1955-02-01","7a35e783bb92e3da506c9b4bc67348ad",1347168489,34.957228,-86.828026,0
"2019-10-07 19:30:48",4536996888716062000,"fraud_Schuppe LLC","entertainment",4.7,"Nathan","Mendoza","767 Adam Mill Apt. 115","Espanola","NM",87533,35.9866,-106.0654,18408,"Historic buildings inspector/conservation officer","1972-07-18","22229fb78a517aa095d995b8bd97c4ba",1349638248,35.16302,-106.984776,0
"2019-11-04 12:38:59",3577794103155425,"fraud_Gerlach Inc","shopping_net",9.86,"Mary","Humphrey","9853 Flynn Hollow Apt. 602","Reynolds","ND",58275,47.7068,-97.2092,733,"Visual merchandiser","1994-11-12","2ef54369cda7b322cb73ff44782a529d",1352032739,48.080495,-96.697332,0
"2019-12-27 00:09:01",30074693890476,"fraud_Hackett-Lueilwitz","grocery_pos",198.26,"Kelsey","Richards","889 Sarah Station Suite 624","Holcomb","KS",67851,37.9931,-100.9893,2691,"Arboriculturist","1993-08-16","7bf6cfc4492279610ba5b0ea13d06bfe",1356566941,37.095346,-100.502817,0
"2019-05-16 18:25:16",180048185037117,"fraud_Gleason-Macejkovic","shopping_net",15.31,"Mary","Wall","2481 Mills Lock","Plainfield","NJ",7060,40.6152,-74.415,71485,"Leisure centre manager","1974-07-19","9bc8c7a48312acba4b3b06137db5c43e",1337192716,40.686766,-74.936015,0
"2019-08-12 19:06:33",3502377050801561,"""fraud_Koss, McLaughlin and Mayer""","food_dining",63.08,"Kathleen","Martin","659 Nicole Cove Suite 560","New Waverly","TX",77358,30.5354,-95.4532,4993,"""Scientist, biomedical""","1948-11-30","a1d4b0406895830f6069cbd36c56fc96",1344798393,29.739161,-94.537949,0
"2020-06-16 11:59:41",4384910379661778,"fraud_Balistreri-Nader","misc_pos",27.66,"Michelle","Russell","55505 Christy Via","Hawley","MN",56549,46.9777,-96.4092,4508,"Naval architect","1949-04-24","04d105c5aafdb51180b027f9332e14a1",1371383981,46.223315,-95.764916,0
"2019-12-14 12:13:50",376028110684021,"fraud_Kihn Inc","shopping_pos",130.83,"Aaron","Murray","624 Hale Springs Apt. 572","Meadville","MO",64659,39.7795,-93.3014,964,"Tourist information centre manager","1974-12-23","43b04a03db8ca88bfb7bbb06a78c3e0d",1355487230,39.070965,-92.752253,0
"2019-07-25 23:50:12",3565196229855512,"fraud_Brown Inc","kids_pets",76.27,"Adriana","Harvey","715 Joy Prairie","Unionville","MO",63565,40.4815,-92.9951,3805,"""Investment banker, corporate""","1950-09-15","fff07e870f2bbf0ae3bd436f9f8491f9",1343260212,40.508231,-92.583317,0
"2019-04-26 22:11:12",4587657402165341700,"fraud_Kuphal-Bartoletti","misc_net",39.72,"Amber","Lewis","6296 John Keys Suite 858","Pembroke Township","IL",60958,41.0646,-87.5917,2135,"""Psychotherapist, child""","2004-05-08","f8c677c7b10853fa1290ad01c7d47ae5",1335478272,40.107963,-88.071948,0
"2019-11-24 01:11:19",213125815021702,"fraud_Keeling-Crist","misc_pos",7.97,"Adam","Kirk","40847 Stark Junctions","Big Indian","NY",12410,42.074,-74.453,397,"Psychiatrist","1931-09-12","3dfbdb4e840d916bd0b35bba758d582d",1353719479,41.454358,-75.234845,0
"2019-06-01 05:05:17",3586955669388457,"fraud_Bradtke PLC","grocery_pos",103.17,"Benjamin","Rogers","24191 Elizabeth Mill","Bolivar","PA",15923,40.3673,-79.1605,1770,"""Administrator, local government""","1994-12-08","3ecf02c79f941bca8f8c15aac638bd39",1338527117,40.015872,-79.467294,0
"2019-08-28 08:13:47",38530489946071,"""fraud_Streich, Hansen and Veum""","gas_transport",42.4,"Laura","Johns","95835 Garcia Rue","Arcadia","SC",29320,34.9572,-81.9916,530,"Animal technologist","1989-05-14","84241632b68e9fc21e50c3e940a1972c",1346141627,35.039402,-82.31074,0
"2019-12-08 17:02:04",4306586894261180,"fraud_Friesen Ltd","health_fitness",2.3,"Renee","Walls","86542 Jessica Fords Apt. 706","Veedersburg","IN",47987,40.1186,-87.2602,4049,"""Development worker, community""","1959-10-19","d344714473a75f32c3a020604db7feb4",1354986124,40.473732,-87.598609,0
"2019-01-16 08:31:38",378858024506425,"fraud_DuBuque LLC","grocery_pos",88.55,"Debra","Eaton","72743 Brian Run","Paradise Valley","AZ",85253,33.5494,-111.9565,17047,"Building surveyor","1935-01-29","1bc73a20cd5b5ae58a49803405ceb14d",1326702698,32.613998,-112.777839,0
"2019-05-11 20:25:27",30407675418785,"fraud_Hills-Witting","shopping_net",83.9,"Danielle","Evans","76752 David Lodge Apt. 064","Breesport","NY",14816,42.1939,-76.7361,520,"Psychotherapist","1991-10-13","23af8e87fd466a691dc7827713e37bfa",1336767927,42.609864,-76.325966,0
"2020-06-11 18:57:57",4089096483689733600,"fraud_Connelly-Carter","home",33.8,"Debra","Stark","686 Linda Rest","Kilgore","TX",75662,32.3836,-94.8653,24536,"Multimedia programmer","1983-10-14","c09026b0cee55fdb5fa4458b50a2853f",1370977077,32.923709,-95.653198,0
"2019-11-18 13:01:10",2264937662466770,"""fraud_Ruecker, Beer and Collier""","shopping_net",16.14,"Juan","Sherman","5939 Garcia Forges Suite 297","San Antonio","TX",78214,29.3641,-98.4924,1595797,"Land","1995-10-17","6c6c5da680dc8797148e806a76f87786",1353243670,28.972278,-99.191244,0
"2020-02-15 17:47:21",375767678113375,"fraud_Erdman-Durgan","health_fitness",10.56,"Christopher","Patterson","16744 Campbell Wall Apt. 372","Timberville","VA",22853,38.6476,-78.7717,4367,"Waste management officer","1962-04-12","785302dfd8b79e1adce86ca47ba22d05",1360950441,38.512111,-79.409321,0
"2019-03-24 11:58:14",30373802285317,"fraud_Kunze Inc","grocery_pos",100.85,"Nicholas","Osborne","7538 Carrie Meadow Suite 574","Claremont","CA",91711,34.1092,-117.7183,35705,"Wellsite geologist","1956-05-15","b15608a02bd7e175a41cea79df39c300",1332590294,34.948452,-118.280441,0
"2020-03-17 22:11:22",4277232699798846,"fraud_Bechtelar-Rippin","food_dining",18.18,"Jennifer","Vance","13299 Patrick Terrace","Rhame","ND",58651,46.1664,-103.7079,475,"Illustrator","1955-11-10","8ee4bcf94169b31287ae3bf2a8c738a7",1363558282,46.513554,-103.412471,0
"2019-12-11 17:18:30",3501509250702469,"fraud_Renner Ltd","home",102.51,"Frank","Anderson","0611 Stafford Valley Suite 504","Naples","FL",34112,26.1184,-81.7361,276002,"""Programme researcher, broadcasting/film/video""","1979-01-02","ba4bcb14b35506ceb676bfbab26620b1",1355246310,26.324421,-81.341105,0
"2019-12-13 00:55:32",4961003488432306,"fraud_Cummings LLC","gas_transport",58.8,"Stacy","Walsh","324 Donna Ridge Suite 651","Cressona","PA",17929,40.6284,-76.195,1606,"Ecologist","1966-05-10","fec53e1a99274aad90d3c615f3c64760",1355360132,41.50438,-76.886792,0
"2019-04-25 14:10:24",4178097073221156,"""fraud_Pouros, Walker and Spencer""","kids_pets",200.05,"Jill","Flores","639 Cruz Islands","Baroda","MI",49101,41.9488,-86.4913,3104,"""Horticulturist, commercial""","1981-03-29","5f6366714afd11b53daad92df0fa8300",1335363024,41.976705,-86.413818,0
"2019-11-12 03:55:56",213124978348176,"""fraud_Schumm, Bauch and Ondricka""","grocery_pos",109.39,"Steven","Arnold","079 Chelsea Rest","Belfast","NY",14711,42.32,-78.0943,1766,"Mechanical engineer","1962-06-04","2456c689fefb34c1dab10960478280fc",1352692556,42.849769,-77.404325,0
"2020-05-26 05:33:51",213178850083780,"fraud_Kunze Inc","grocery_pos",107.16,"Shawn","King","31493 Garcia Summit","Athena","OR",97813,45.8289,-118.4971,1302,"Dealer","1976-10-18","83ee7cae7df5ff222d4bc38892b7ad51",1369546431,44.922238,-119.169781,0
"2019-03-03 11:05:31",4810789809665943000,"fraud_Donnelly PLC","misc_net",1.54,"Julie","Sanchez","916 Charles Road","Bowersville","OH",45307,39.5756,-83.7153,338,"Quantity surveyor","1988-07-28","dfb559cf1ae6977022f0a15776ba697a",1330772731,39.33954,-82.75908,0
"2019-11-04 17:39:52",4451952084362894,"""fraud_Cole, Hills and Jewess""","home",75.49,"Joseph","Davis","941 Adam Stravenue","Nazareth","TX",79063,34.5444,-102.1069,686,"Petroleum engineer","1980-07-30","b6c69c0987fcbe079c90a7abe05b169c",1352050792,34.178975,-103.022156,0
"2020-05-02 00:13:43",213141712584544,"""fraud_Harris, Gusikowski and Heaney""","grocery_net",69.88,"Margaret","Curtis","742 Oneill Shore","Florence","MS",39073,32.153,-90.1217,19685,"Fine artist","1984-12-24","a06e0c15ee68bae9ddecdfb3f2a416cb",1367453623,32.354806,-90.788384,0
"2019-02-28 05:23:48",213141712584544,"fraud_Hackett-Lueilwitz","grocery_pos",207.48,"Margaret","Curtis","742 Oneill Shore","Florence","MS",39073,32.153,-90.1217,19685,"Fine artist","1984-12-24","51e20288272e8ce637a817ed9c103140",1330493028,31.735992,-90.412585,0
"2020-04-17 23:50:11",30230540139182,"""fraud_Douglas, DuBuque and McKenzie""","travel",554.25,"Hayden","Sanders","8465 Reed Green Suite 559","Montandon","PA",17850,40.9661,-76.8575,645,"Orthoptist","1974-05-18","e6708536431bfd5672f83fd5d2e90eb9",1366242611,41.066063,-77.59314,0
"2020-04-20 05:45:26",6011399591920186,"""fraud_Zieme, Bode and Dooley""","gas_transport",70.3,"Maria","Roy","58665 Nicholas Ford Suite 348","Sheffield","MA",1257,42.1001,-73.3611,2121,"Radio producer","1973-10-14","d9027b52234e0d1f427b15fc58996283",1366436726,42.147766,-72.92158,0
"2019-07-22 08:53:34",5596347693144598,"fraud_Stiedemann Inc","misc_pos",9.05,"Joseph","Moody","5901 Foster Pine","Kenner","LA",70062,29.9912,-90.2479,68211,"""Engineer, petroleum""","1941-04-23","e387fcf9a1107fc649ec4173ea3fa784",1342947214,29.124818,-89.327327,0
"2019-09-21 23:58:53",6597888193422452,"fraud_Gulgowski LLC","home",88.87,"Bill","Lane","4725 Hurst Curve Apt. 634","Holliday","TX",76366,33.6751,-98.6576,2317,"Chief Technology Officer","1964-08-23","1080f9fe67a3f2abc938526752d443e4",1348271933,33.842452,-97.936748,0
"2019-10-14 09:00:16",4670613943676271,"""fraud_Lockman, West and Runte""","grocery_pos",92.45,"Bianca","Novak","0953 David Skyway","Cuthbert","GA",39840,31.7706,-84.7936,5726,"Fitness centre manager","1947-08-14","ff2be6e104b173971b9a8c3e6b75975f",1350205216,30.881831,-83.838298,0
"2019-05-13 12:11:51",30364087349027,"fraud_Rau-Robel","kids_pets",12.24,"Samuel","Sandoval","0005 Morrison Land","Mounds","OK",74047,35.8896,-96.0887,7163,"Fitness centre manager","1982-02-05","8cacfc1f35c7027d742efa9d872f0e1b",1336911111,36.856382,-96.576254,0
"2019-07-24 06:12:50",6011305591981276,"fraud_Kilback Group","food_dining",79.35,"Daniel","Jones","290 Kathryn Fall","Huntsville","AL",35803,34.6205,-86.551,190178,"""Engineer, automotive""","1959-06-06","aaf8e8fa567935c9a340ddba34bae47d",1343110370,35.550011,-86.654682,0
"2019-01-10 07:46:11",4364010865167176,"fraud_Cummings LLC","gas_transport",68.36,"Gary","Martinez","03512 Jackson Ports","Reno","NV",89512,39.5483,-119.7957,276896,"Immunologist","1997-03-12","5eb3721e18e75720bcace95af6ce1c44",1326181571,40.323591,-120.055101,0
"2019-07-07 19:26:05",4147608975828480,"""fraud_Medhurst, Labadie and Gottlieb""","travel",6.8,"Edward","Tapia","354 Gutierrez Gateway","Comfrey","MN",56019,44.1111,-94.9134,914,"Health and safety adviser","1944-07-26","9b80d05f68e95fc40d7c99642d217e8e",1341689165,43.957129,-95.24812,0
"2019-06-21 03:32:05",343472729187663,"""fraud_Stroman, Hudson and Erdman""","gas_transport",87.3,"Gloria","Wallace","234 Bridges Wells Apt. 389","Center Tuftonboro","NH",3816,43.6849,-71.2551,1368,"""Optician, dispensing""","1971-08-05","204e84ac99d356540079bf4d7709c28c",1340249525,44.64992,-70.635856,0
"2020-04-18 12:19:46",6011438889172900,"fraud_O'Keefe-Wisoky","food_dining",61.62,"Allison","Allen","40624 Rebecca Spurs","De Witt","AR",72042,34.2853,-91.3336,5161,"Electrical engineer","1993-04-08","3f3c7b882f21f293fc31668ef50ac908",1366287586,33.83618,-91.171031,0
"2020-04-14 12:08:01",3518758680062249,"""fraud_Graham, Hegmann and Hammes""","food_dining",19.46,"Antonio","Koch","8738 Richard Brooks","Moab","UT",84532,38.5677,-109.5271,9772,"Location manager","1989-11-24","6516ac4a05c1d897c3d718ef3cfa77cc",1365941281,38.752774,-109.657733,0
"2019-10-06 23:37:00",4536996888716062000,"fraud_Schumm PLC","shopping_net",33.01,"Nathan","Mendoza","767 Adam Mill Apt. 115","Espanola","NM",87533,35.9866,-106.0654,18408,"Historic buildings inspector/conservation officer","1972-07-18","a80e01c599a821655bb32e166b666c09",1349566620,36.070947,-106.418385,0
"2019-12-26 20:15:21",4025612008285111,"fraud_Gleason and Sons","kids_pets",8.63,"Krystal","Key","23142 Montoya Island Apt. 742","Corsica","PA",15829,41.1762,-79.1976,1274,"Maintenance engineer","1949-03-20","f71fecee785e519b9dc44eb840f59093",1356552921,42.144035,-79.870594,0
"2019-05-27 13:19:22",4992346398065154000,"fraud_Will Ltd","food_dining",49.57,"Benjamin","Kim","920 Patrick Light","Mc Nabb","IL",61335,41.173,-89.2187,532,"Audiological scientist","1956-01-09","14232629f867dfa74c68665d2c471d52",1338124762,42.089018,-88.32562,0
"2019-09-16 18:31:12",4294040533480516,"fraud_Bednar PLC","kids_pets",121.37,"Gail","Weaver","979 Stewart Lake","New Ellenton","SC",29809,33.413,-81.69,2206,"Biomedical scientist","1986-12-31","07a86bc387ff445bab2d9cb0ee35510c",1347820272,33.427991,-80.800569,0
"2019-04-25 10:22:55",4972228199573984,"""fraud_Eichmann, Bogan and Rodriguez""","gas_transport",64.81,"Brian","Hogan","3316 Cindy Land","Lane","OK",74555,34.2691,-95.9685,861,"Quantity surveyor","1960-04-08","bd3914d6951b8521f4e2150a6ff53ca5",1335349375,34.532252,-95.35864,0
"2019-01-28 05:16:57",4570636521433188,"""fraud_Monahan, Bogisich and Ledner""","misc_pos",341.1,"Christine","Leblanc","5097 Jodi Vista Suite 811","Deltona","FL",32725,28.8989,-81.2473,88735,"Commercial horticulturist","1988-04-09","370ef1f5613dde1c0a483a07566beeb0",1327727817,29.223566,-81.186897,0
"2019-07-30 06:17:14",4990494243023,"fraud_Mraz-Herzog","gas_transport",53.39,"Martin","Ford","56812 Francis Courts","Corriganville","MD",21524,39.6967,-78.8031,626,"Energy engineer","1960-12-13","a5ef4cdd40e2887f5b9f954d94eecaa0",1343629034,40.430642,-79.243759,0
"2019-12-05 02:42:07",213180742685905,"fraud_Corwin-Collins","gas_transport",66.1,"Kayla","Sutton","010 Weaver Land","Carlotta","CA",95528,40.507,-123.9743,1139,"""Therapist, occupational""","1951-01-15","8960d9c7e64e36378ec9f4f21f0ee967",1354675327,39.84504,-123.160902,0
"2019-07-13 22:08:08",4119762878330989,"fraud_Bogisich-Weimann","kids_pets",129.05,"Melinda","Gutierrez","1497 West Gateway","Eureka","IL",61530,40.7152,-89.2706,6713,"Archivist","1945-08-19","a17c764fba2a51fb24ee54cbf3bbea63",1342217288,40.267644,-89.667605,0
"2019-12-12 14:53:40",3525590521269779,"fraud_Will Ltd","food_dining",67.27,"Scott","Fuller","861 Karen Common","Haw River","NC",27258,36.0424,-79.3242,6006,"Paramedic","1984-07-20","35c22e010a73c7efc8239008e46d7400",1355324020,36.145294,-79.313343,0
"2019-09-02 20:04:26",378006354724784,"fraud_Bogisich-Weimann","kids_pets",48.27,"Christopher","Matthews","433 John Heights Apt. 849","Etlan","VA",22719,38.5095,-78.2638,395,"Senior tax professional/tax inspector","1982-01-07","21d75b09df97843d1b9042d8cd26ca9b",1346616266,37.517264,-78.40633,0
"2020-02-25 23:46:09",3560318482131952,"fraud_Bernier and Sons","kids_pets",74.35,"William","Skinner","524 Wu Spurs Suite 894","Mount Hope","AL",35651,34.4793,-87.4769,1312,"""Librarian, academic""","1955-02-01","88e800387e9524825c8ead2b18581e1b",1361835969,34.906201,-86.832993,0
"2019-12-22 17:26:44",4378993458389626,"fraud_Wilkinson LLC","personal_care",7.92,"Travis","Hayes","1561 Chase Grove","Conway","NH",3818,43.9742,-71.1503,3807,"Surgeon","1999-10-25","a5e9088c8e6f447adca55d66cc2c0a17",1356197204,43.654556,-70.739033,0
"2020-06-16 21:21:08",3587044315915002,"fraud_Botsford PLC","home",90.08,"Christian","Roman","495 Fisher Throughway","Grand Junction","TN",38039,35.0659,-89.1534,1804,"Clothing/textile technologist","1974-10-15","a36f862067de88226343562846526fc7",1371417668,35.951887,-89.952772,0
"2020-03-08 16:28:16",6011109736646996,"""fraud_Schmeler, Bashirian and Price""","shopping_net",4.29,"Rebecca","Erickson","594 Berry Lights Apt. 392","Wilmington","NC",28405,34.2651,-77.867,186140,"English as a second language teacher","1983-02-08","49561f3e0260b1833d4ff0c0f3804655",1362760096,34.035524,-78.2029,0
"2019-11-07 15:50:50",4906628655840914000,"fraud_Pfeffer and Sons","shopping_pos",387.86,"Charles","Moreno","838 Franklin Prairie Apt. 902","Key West","FL",33040,24.6557,-81.3824,32891,"Town planner","1987-02-13","8c735d308cdc1a145819269be0f44f70",1352303450,25.610608,-80.812273,0
"2019-09-05 04:42:27",4229733778084049,"fraud_Sporer Inc","gas_transport",57.53,"Tyler","Mills","7838 Jason Squares","Elizabethtown","KY",42701,37.6848,-85.8784,48194,"Surgeon","1990-05-03","36b5abdc699cf73637cb819155a12abc",1346820147,38.036629,-86.546334,0
"2019-04-23 19:18:25",3583635130604947,"fraud_Champlin-Casper","home",22.16,"Crystal","Gamble","899 Michele View Suite 960","Philadelphia","PA",19149,40.0369,-75.0664,1526206,"Structural engineer","1985-01-01","0ec4725339b5a5cd851e59b71732c3ab",1335208705,39.27454,-75.917995,0
"2019-05-30 18:56:48",3558652751678952,"fraud_Kilback LLC","food_dining",97.11,"Teresa","Blankenship","6638 Lucero Mill Suite 952","Karnack","TX",75661,32.6205,-94.2,2807,"Chiropodist","1931-01-26","6539945fb057916af4715c8b9c256741",1338404208,32.64463,-94.895819,0
"2019-09-24 16:57:13",3591919803438423,"fraud_Kilback and Sons","entertainment",38.62,"Brian","Williams","32941 Krystal Mill Apt. 552","Titusville","FL",32780,28.5697,-80.8191,54767,"Set designer","1987-07-25","d79ad87af3ff701b674b525d80986ff3",1348505833,28.149364,-80.530379,0
"2019-02-20 04:27:29",30561214688470,"""fraud_Zieme, Bode and Dooley""","gas_transport",53.45,"Gina","Morrison","41851 Victor Drives Suite 219","Allentown","PA",18103,40.5891,-75.4645,166081,"""Scientist, research (maths)""","1998-10-01","9a59d0997e39c1384fca25f75b438d61",1329712049,40.295914,-74.854245,0
"2020-06-09 13:22:02",4939976756738216,"fraud_Haley Group","misc_pos",11.26,"Michelle","Johnston","3531 Hamilton Highway","Roma","TX",78584,26.4215,-99.0025,18128,"IT trainer","1990-11-07","2c2d27720e2324292a0d490c3fd489a6",1370784122,26.809404,-99.614337,0
"2020-05-10 15:25:07",4505383113689,"fraud_Roob-Okuneva","health_fitness",73.08,"Alicia","Hawkins","507 John Overpass Suite 424","Harwood","MD",20776,38.8582,-76.6145,3289,"Quantity surveyor","1933-03-15","00f50132fc75dd03ac29fa2ed12fc2b2",1368199507,39.554281,-75.909787,0
"2019-05-29 01:26:55",4355790796238265000,"fraud_Bins-Rice","gas_transport",50.9,"Tanner","Davis","2632 Stevens Light Apt. 213","Payson","IL",62360,39.8153,-91.2627,1656,"Exhibition designer","1969-08-04","262334afb19c3a5ac178e326c8a8724f",1338254815,40.490097,-91.262252,0
